"","x","y","estimate","p.value","change","elev","stream_dist","aspect","aspect.class","elev.raw","p.class"
"1100",634800,4331850,0.00710933192799327,0.0303445293098986,0.177733298199832,"LOW",192.093734741211,308.290161132812,"Northwest",992,"SIGNIFICANT"
"1101",634800,4331880,0.00752897842953445,0.00216805685650341,0.188224460738361,"LOW",212.132034301758,288.434936523438,"West",990,"SIGNIFICANT"
"1102",634800,4331910,0.00682463560681481,0.00961894821293465,0.17061589017037,"LOW",234.307495117188,262.874969482422,"West",990,"SIGNIFICANT"
"1103",634800,4331940,0.00793175142449692,0.0115097715681145,0.198293785612423,"LOW",254.558441162109,260.537689208984,"West",991,"SIGNIFICANT"
"1104",634800,4331970,0.00754148166963709,0.0322140144104885,0.188537041740927,"LOW",276.586334228516,243.434951782227,"Southwest",991,"SIGNIFICANT"
"1105",634800,4332000,0.00821648055373326,0.0158446418397704,0.205412013843331,"LOW",300,213.690063476562,"Southwest",992,"SIGNIFICANT"
"1106",634800,4332030,0.00944879620101474,0.000521557018806986,0.236219905025369,"LOW",324.499603271484,206.565048217773,"Southwest",993,"SIGNIFICANT"
"1107",634830,4330290,0.00540796971554291,0.0334491436847089,0.135199242888573,"MID",602.992553710938,298.300750732422,"Northwest",1082,"SIGNIFICANT"
"1108",634830,4330320,0.00654405100421403,0.00150283528907457,0.163601275105351,"MID",573.149169921875,317.726318359375,"Northwest",1080,"SIGNIFICANT"
"1109",634830,4330350,0.00862649228870154,0.00164980451767767,0.215662307217539,"MID",543.323120117188,323.426971435547,"Northwest",1076,"SIGNIFICANT"
"1110",634830,4330380,0.00586470138181401,0.0132149121483929,0.14661753454535,"MID",513.517272949219,325.491485595703,"Northwest",1072,"SIGNIFICANT"
"1111",634830,4330410,0.0065227176420264,0.00511579386737099,0.16306794105066,"MID",483.735473632812,327.264770507812,"Northwest",1068,"SIGNIFICANT"
"1112",634830,4330440,0.00549825840153738,0.0255396874200175,0.137456460038434,"MID",453.982391357422,329.036254882812,"Northwest",1065,"SIGNIFICANT"
"1113",634830,4330470,0.00427107706046639,0.0242890717308825,0.10677692651166,"MID",424.264068603516,332.525573730469,"Northwest",1062,"SIGNIFICANT"
"1114",634830,4330500,0.0062040764574318,0.00266199341525764,0.155101911435795,"MID",394.58837890625,332.354034423828,"Northwest",1059,"SIGNIFICANT"
"1115",634830,4330530,0.00323507466642668,0.0423799553920908,0.080876866660667,"MID",364.965759277344,323.130096435547,"Northwest",1057,"SIGNIFICANT"
"1116",634830,4330560,0.00333283761457018,0.0773620341372594,0.0833209403642546,"MID",335.410186767578,307.874969482422,"Northwest",1055,"NOT SIGNIFICANT"
"1117",634830,4330590,0.00567443067695236,0.0106870231322883,0.141860766923809,"MID",305.941162109375,299.475891113281,"Northwest",1053,"SIGNIFICANT"
"1118",634830,4330620,0.00482431484026555,0.025126545470308,0.120607871006639,"MID",276.586334228516,301.759490966797,"Northwest",1052,"SIGNIFICANT"
"1119",634830,4330650,0.00600333278657177,0.0227450597203441,0.150083319664294,"MID",247.386337280273,315,"Northwest",1050,"SIGNIFICANT"
"1120",634830,4330680,0.00462706806024309,0.0737156761294106,0.115676701506077,"MID",218.403289794922,323.130096435547,"Northwest",1048,"NOT SIGNIFICANT"
"1121",634830,4330710,0.00314020549464055,0.068576448191573,0.0785051373660138,"MID",189.736663818359,323.130096435547,"Northwest",1046,"NOT SIGNIFICANT"
"1122",634830,4330740,0.00803802907466903,0.000296175575830759,0.200950726866726,"MID",161.554946899414,323.130096435547,"Northwest",1044,"SIGNIFICANT"
"1123",634830,4330770,0.00495608172818912,0.140453835810713,0.123902043204728,"MID",134.164077758789,323.130096435547,"Northwest",1042,"NOT SIGNIFICANT"
"1124",634830,4330800,0.00629583729799925,0.0620237405383746,0.157395932449981,"MID",108.166542053223,332.354034423828,"Northwest",1040,"NOT SIGNIFICANT"
"1125",634830,4330830,0.00726000645851457,0.0267447914788548,0.181500161462864,"MID",84.8528137207031,340.016906738281,"North",1036,"SIGNIFICANT"
"1126",634830,4330860,0.00381672378711424,0.00998395901875198,0.095418094677856,"MID",67.0820388793945,338.962493896484,"North",1034,"SIGNIFICANT"
"1127",634830,4330890,0.00690064254993347,0.0162796786529293,0.172516063748337,"MID",60,323.130096435547,"Northwest",1034,"SIGNIFICANT"
"1128",634830,4330920,0.00663710813650594,0.0219058518097879,0.165927703412649,"MID",60,315,"Northwest",1033,"SIGNIFICANT"
"1129",634830,4330950,0.00622636427724867,0.0166654192179158,0.155659106931217,"MID",60,306.253845214844,"Northwest",1031,"SIGNIFICANT"
"1130",634830,4330980,0.00844461394332749,0.0133143018251811,0.211115348583187,"LOW",60,284.036254882812,"West",1030,"SIGNIFICANT"
"1131",634830,4331010,0.0077887149413817,0.00818334152630991,0.194717873534542,"LOW",42.4264068603516,318.179840087891,"Northwest",1030,"SIGNIFICANT"
"1132",634830,4331040,0.00470511972321281,0.0207004457968109,0.11762799308032,"LOW",30,325.885528564453,"Northwest",1024,"SIGNIFICANT"
"1133",634830,4331070,0.00464735320407204,0.0318215281239965,0.116183830101801,"LOW",30,310.236358642578,"Northwest",1021,"SIGNIFICANT"
"1134",634830,4331100,0.00465203391747843,0.0185663218899518,0.116300847936961,"LOW",0,312.709381103516,"Northwest",1019,"SIGNIFICANT"
"1135",634830,4331130,0.00596687776972448,0.0133550325657164,0.149171944243112,"LOW",0,329.036254882812,"Northwest",1016,"SIGNIFICANT"
"1136",634830,4331160,0.00468386931932358,0.0547884597288755,0.11709673298309,"LOW",0,338.629364013672,"North",1012,"NOT SIGNIFICANT"
"1137",634830,4331190,0.00487704542271965,0.00182526806846652,0.121926135567991,"LOW",30,326.309936523438,"Northwest",1010,"SIGNIFICANT"
"1138",634830,4331220,0.00661439464989982,0.0052871952580473,0.165359866247496,"LOW",30,303.690063476562,"Northwest",1009,"SIGNIFICANT"
"1139",634830,4331250,0.00415741552059111,0.0513398589428473,0.103935388014778,"LOW",30,310.236358642578,"Northwest",1008,"NOT SIGNIFICANT"
"1140",634830,4331280,0.00409504304888201,0.138570114994383,0.10237607622205,"LOW",30,334.983093261719,"Northwest",1006,"NOT SIGNIFICANT"
"1141",634830,4331310,0.00217010272088436,0.412741895866078,0.0542525680221091,"LOW",30,4.39870548248291,"North",1004,"NOT SIGNIFICANT"
"1142",634830,4331340,0.00251286939551603,0.335671854425758,0.0628217348879007,"LOW",0,13.3924980163574,"North",1003,"NOT SIGNIFICANT"
"1143",634830,4331370,0.00414617436147848,0.154104204511971,0.103654359036962,"LOW",0,16.1892070770264,"North",999,"NOT SIGNIFICANT"
"1144",634830,4331400,0.00531424585647871,0.0665578698408311,0.132856146411968,"LOW",0,23.6293773651123,"Northeast",995,"NOT SIGNIFICANT"
"1145",634830,4331430,0.00466502463322111,0.0211531899674261,0.116625615830528,"LOW",0,29.7448806762695,"Northeast",991,"SIGNIFICANT"
"1146",634830,4331460,0.00641533834427092,0.0416640281297001,0.160383458606773,"LOW",0,41.1859245300293,"Northeast",988,"SIGNIFICANT"
"1147",634830,4331490,0.00664603473359044,0.0580057126212856,0.166150868339761,"LOW",0,33.6900672912598,"Northeast",987,"NOT SIGNIFICANT"
"1148",634830,4331520,0.00878621958432991,0.00831262731094596,0.219655489608248,"LOW",0,6.34019184112549,"North",985,"SIGNIFICANT"
"1149",634830,4331550,0.00964865736973042,0.00348435019557763,0.24121643424326,"LOW",30,243.434951782227,"Southwest",985,"SIGNIFICANT"
"1150",634830,4331580,0.00898534070454498,0.0148268983911011,0.224633517613625,"LOW",42.4264068603516,225,"Southwest",986,"SIGNIFICANT"
"1151",634830,4331610,0.00865957896910568,0.0143812685668626,0.216489474227642,"LOW",67.0820388793945,225,"Southwest",987,"SIGNIFICANT"
"1152",634830,4331640,0.00828583543997244,0.0106389129712183,0.207145885999311,"LOW",84.8528137207031,231.009002685547,"Southwest",989,"SIGNIFICANT"
"1153",634830,4331670,0.00626444740079735,0.00679405433434368,0.156611185019934,"LOW",94.8683319091797,233.746154785156,"Southwest",991,"SIGNIFICANT"
"1154",634830,4331700,0.00620958276439129,0.00161393916604832,0.155239569109782,"LOW",108.166542053223,233.615646362305,"Southwest",995,"SIGNIFICANT"
"1155",634830,4331730,0.00424902217603848,0.0187809445720461,0.106225554400962,"LOW",127.279220581055,244.983108520508,"Southwest",999,"SIGNIFICANT"
"1156",634830,4331760,0.00513514127664297,0.0255878369351943,0.128378531916074,"LOW",150,264.805572509766,"West",1000,"SIGNIFICANT"
"1157",634830,4331790,0.00635919557806929,0.0337782869121219,0.158979889451732,"LOW",169.705627441406,289.440032958984,"West",1000,"SIGNIFICANT"
"1158",634830,4331820,0.00592481958836983,0.0353370572327487,0.148120489709246,"LOW",192.093734741211,310.0302734375,"Northwest",997,"SIGNIFICANT"
"1159",634830,4331850,0.00888021142748009,0.0016193701783766,0.222005285687002,"LOW",212.132034301758,311.987213134766,"Northwest",994,"SIGNIFICANT"
"1160",634830,4331880,0.00743706152753913,0.00452703578182977,0.185926538188478,"LOW",234.307495117188,296.565063476562,"Northwest",993,"SIGNIFICANT"
"1161",634830,4331910,0.00789568616956266,0.0228245713885225,0.197392154239066,"LOW",254.558441162109,285.255126953125,"West",993,"SIGNIFICANT"
"1162",634830,4331940,0.00780263293561854,0.0301924365440737,0.195065823390464,"LOW",276.586334228516,300.963745117188,"Northwest",992,"SIGNIFICANT"
"1163",634830,4331970,0.00560028029464575,0.0361185616790305,0.140007007366144,"LOW",296.98486328125,-1,"FLAT",992,"SIGNIFICANT"
"1164",634830,4332000,0.00600991931841842,0.0309071019062952,0.15024798296046,"LOW",318.904388427734,135,"Southeast",992,"SIGNIFICANT"
"1165",634830,4332030,0.00815255409858058,0.00638184250303955,0.203813852464514,"LOW",342.052612304688,108.434951782227,"East",992,"SIGNIFICANT"
"1166",634860,4330290,0.00668362795869422,0.0157347137658985,0.167090698967356,"MID",606.712463378906,296.565063476562,"Northwest",1084,"SIGNIFICANT"
"1167",634860,4330320,0.00698545651651547,0.00290588012873863,0.174636412912887,"MID",577.0615234375,312.137603759766,"Northwest",1083,"SIGNIFICANT"
"1168",634860,4330350,0.00833781759429984,0.00386184590210016,0.208445439857496,"MID",547.448608398438,321.581939697266,"Northwest",1080,"SIGNIFICANT"
"1169",634860,4330380,0.00684638317756383,0.00778761870135801,0.171159579439096,"MID",517.880310058594,324.782409667969,"Northwest",1076,"SIGNIFICANT"
"1170",634860,4330410,0.00554821408902529,0.0143080659914354,0.138705352225632,"MID",488.364624023438,323.426971435547,"Northwest",1071,"SIGNIFICANT"
"1171",634860,4330440,0.00345415631104224,0.0274650736026039,0.0863539077760561,"MID",458.911743164062,324.462310791016,"Northwest",1068,"SIGNIFICANT"
"1172",634860,4330470,0.00385228539008682,0.0897650120114232,0.0963071347521705,"MID",429.534637451172,330.255126953125,"Northwest",1064,"NOT SIGNIFICANT"
"1173",634860,4330500,0.00502291926544867,0.00442888382708946,0.125572981636217,"MID",400.249908447266,327.52880859375,"Northwest",1061,"SIGNIFICANT"
"1174",634860,4330530,0.00268473754885149,0.166658067108914,0.0671184387212871,"MID",371.079498291016,302.905242919922,"Northwest",1058,"NOT SIGNIFICANT"
"1175",634860,4330560,0.00282162100003813,0.137855498162821,0.0705405250009532,"MID",342.052612304688,286.927520751953,"West",1058,"NOT SIGNIFICANT"
"1176",634860,4330590,0.00591863675411887,0.0192825606951899,0.147965918852972,"MID",313.209197998047,297.474426269531,"Northwest",1057,"SIGNIFICANT"
"1177",634860,4330620,0.00437860793837135,0.0204095910015887,0.109465198459284,"MID",284.60498046875,309.289398193359,"Northwest",1055,"SIGNIFICANT"
"1178",634860,4330650,0.00608026199862551,0.00467939192660799,0.152006549965638,"MID",256.320098876953,311.987213134766,"Northwest",1052,"SIGNIFICANT"
"1179",634860,4330680,0.00601128466919181,0.0267726807906091,0.150282116729795,"MID",228.473190307617,311.820159912109,"Northwest",1050,"SIGNIFICANT"
"1180",634860,4330710,0.00469813093288025,0.142080515376653,0.117453273322006,"MID",201.246124267578,318.366455078125,"Northwest",1048,"NOT SIGNIFICANT"
"1181",634860,4330740,0.00879570302578538,0.000382498371632195,0.219892575644635,"MID",174.928558349609,322.594635009766,"Northwest",1046,"SIGNIFICANT"
"1182",634860,4330770,0.0049386503753278,0.0588363784458938,0.123466259383195,"MID",150,319.085601806641,"Northwest",1044,"NOT SIGNIFICANT"
"1183",634860,4330800,0.00632236779537655,0.0100497895639112,0.158059194884414,"MID",127.279220581055,321.340179443359,"Northwest",1042,"SIGNIFICANT"
"1184",634860,4330830,0.0075591975290211,0.0141389449787018,0.188979938225527,"MID",108.166542053223,323.130096435547,"Northwest",1039,"SIGNIFICANT"
"1185",634860,4330860,0.00622433731856155,0.0338172452190297,0.155608432964039,"MID",94.8683319091797,318.576324462891,"Northwest",1036,"SIGNIFICANT"
"1186",634860,4330890,0.00566274341204939,0.0454947605006641,0.141568585301235,"MID",90,308.659820556641,"Northwest",1034,"SIGNIFICANT"
"1187",634860,4330920,0.00523079811506582,0.00862299893948246,0.130769952876646,"MID",90,307.874969482422,"Northwest",1034,"SIGNIFICANT"
"1188",634860,4330950,0.0057918926869454,0.011816973829555,0.144797317173635,"MID",90,303.690063476562,"Northwest",1033,"SIGNIFICANT"
"1189",634860,4330980,0.00759438722232744,0.0315297936713916,0.189859680558186,"MID",84.8528137207031,281.309936523438,"West",1032,"SIGNIFICANT"
"1190",634860,4331010,0.00695654520341422,0.0540926564135292,0.173913630085355,"MID",67.0820388793945,298.610473632812,"Northwest",1032,"NOT SIGNIFICANT"
"1191",634860,4331040,0.00824985279722158,0.0116124361120487,0.206246319930539,"MID",60,300.963745117188,"Northwest",1029,"SIGNIFICANT"
"1192",634860,4331070,0.00638408252108663,0.0092833377834144,0.159602063027166,"LOW",42.4264068603516,295.463348388672,"Northwest",1027,"SIGNIFICANT"
"1193",634860,4331100,0.00363313984171403,0.0649439814424864,0.0908284960428508,"LOW",30,309.957550048828,"Northwest",1024,"NOT SIGNIFICANT"
"1194",634860,4331130,0.00244097586511699,0.154664756480977,0.0610243966279247,"LOW",30,326.633636474609,"Northwest",1019,"NOT SIGNIFICANT"
"1195",634860,4331160,0.00562228739698835,0.0348739941196514,0.140557184924709,"LOW",30,322.125030517578,"Northwest",1013,"SIGNIFICANT"
"1196",634860,4331190,0.00557941679266682,0.0222049719254231,0.13948541981667,"LOW",42.4264068603516,296.565063476562,"Northwest",1012,"SIGNIFICANT"
"1197",634860,4331220,0.00554102063543359,0.0126436000732635,0.13852551588584,"LOW",60,286.699249267578,"West",1011,"SIGNIFICANT"
"1198",634860,4331250,0.00571444153348514,0.0162241364312224,0.142861038337129,"LOW",60,300.963745117188,"Northwest",1011,"SIGNIFICANT"
"1199",634860,4331280,0.00443085818608416,0.128466183813845,0.110771454652104,"LOW",60,320.710601806641,"Northwest",1008,"NOT SIGNIFICANT"
"1200",634860,4331310,0.00506763546420197,0.064988018291622,0.126690886605049,"LOW",42.4264068603516,329.036254882812,"Northwest",1005,"NOT SIGNIFICANT"
"1201",634860,4331340,0.00321933097026169,0.322470880748937,0.0804832742565422,"LOW",30,345.963745117188,"North",1003,"NOT SIGNIFICANT"
"1202",634860,4331370,0.00468390551566503,0.109757547846042,0.117097637891626,"LOW",30,355.100921630859,"North",999,"NOT SIGNIFICANT"
"1203",634860,4331400,0.00669525479920636,0.0527906280907783,0.167381369980159,"LOW",30,356.633544921875,"North",994,"NOT SIGNIFICANT"
"1204",634860,4331430,0.00665029730365455,0.0140362477731756,0.166257432591364,"LOW",30,351.253845214844,"North",990,"SIGNIFICANT"
"1205",634860,4331460,0.00555662089425956,0.0908137757967194,0.138915522356489,"LOW",30,336.801422119141,"Northwest",987,"NOT SIGNIFICANT"
"1206",634860,4331490,0.00558591588493671,0.105925042312569,0.139647897123418,"LOW",30,323.130096435547,"Northwest",987,"NOT SIGNIFICANT"
"1207",634860,4331520,0.00858415736108667,0.0116096087255482,0.214603934027167,"LOW",0,305.537689208984,"Northwest",986,"SIGNIFICANT"
"1208",634860,4331550,0.00880926798273137,0.0182979281584144,0.220231699568284,"LOW",30,243.434951782227,"Southwest",986,"SIGNIFICANT"
"1209",634860,4331580,0.00898795389094405,0.000780283849514446,0.224698847273601,"LOW",60,219.805572509766,"Southwest",987,"SIGNIFICANT"
"1210",634860,4331610,0.00803689387214807,0.031456750592266,0.200922346803702,"LOW",84.8528137207031,218.659805297852,"Southwest",989,"SIGNIFICANT"
"1211",634860,4331640,0.00674873940227678,0.0909600524979749,0.168718485056919,"LOW",108.166542053223,222.709396362305,"Southwest",992,"NOT SIGNIFICANT"
"1212",634860,4331670,0.00493182234630031,0.12518248003312,0.123295558657508,"LOW",123.693168640137,227.04541015625,"Southwest",996,"NOT SIGNIFICANT"
"1213",634860,4331700,0.0056602045857237,0.0014562781364675,0.141505114643093,"LOW",134.164077758789,223.090850830078,"Southwest",999,"SIGNIFICANT"
"1214",634860,4331730,0.00414248672484775,0.0166605976041247,0.103562168121194,"LOW",150,229.236389160156,"Southwest",1004,"SIGNIFICANT"
"1215",634860,4331760,0.00594523153780152,0.00514452180776661,0.148630788445038,"LOW",169.705627441406,271.974945068359,"West",1006,"SIGNIFICANT"
"1216",634860,4331790,0.00486224213920194,0.0570041824814417,0.121556053480048,"LOW",192.093734741211,310.0302734375,"Northwest",1003,"NOT SIGNIFICANT"
"1217",634860,4331820,0.00788825597331708,0.00402703818550154,0.197206399332927,"LOW",212.132034301758,324.865814208984,"Northwest",1000,"SIGNIFICANT"
"1218",634860,4331850,0.00828620184823196,0.00842525427421446,0.207155046205799,"LOW",234.307495117188,330.524108886719,"Northwest",997,"SIGNIFICANT"
"1219",634860,4331880,0.00853106392260591,0.0196671475907581,0.213276598065148,"LOW",254.558441162109,331.699249267578,"Northwest",994,"SIGNIFICANT"
"1220",634860,4331910,0.00852616869077137,0.0142391031408818,0.213154217269284,"LOW",276.586334228516,345.963745117188,"North",993,"SIGNIFICANT"
"1221",634860,4331940,0.00619169350139676,0.0483545040178717,0.154792337534919,"LOW",296.98486328125,0,"North",992,"SIGNIFICANT"
"1222",634860,4331970,0.006146289062092,0.0380458243398806,0.1536572265523,"LOW",318.904388427734,0,"North",991,"SIGNIFICANT"
"1223",634860,4332000,0.00545180497877762,0.0385684124744948,0.13629512446944,"LOW",339.411254882812,135,"Southeast",991,"SIGNIFICANT"
"1224",634860,4332030,0.00733665007105098,0.00581547699531447,0.183416251776274,"LOW",361.247833251953,180,"South",992,"SIGNIFICANT"
"1225",634890,4330200,0.00423687452354765,0.071413718172566,0.105921863088691,NA,700.357055664062,0,"North",0,"NOT SIGNIFICANT"
"1226",634890,4330230,0.00655180082854558,0.0153198207837422,0.163795020713639,NA,670.820373535156,0,"North",0,"SIGNIFICANT"
"1227",634890,4330260,0.00927108136395091,0.0266951736491289,0.231777034098773,"MID",641.326721191406,311.423675537109,"Northwest",1089,"SIGNIFICANT"
