FID,Rowid_,GREEN_2011,X,Y,GREEN_2012,RASTERVALU
3537, ,0,635520.000000000000000,4330320.000000000000000,-0.031686626374700,1
3538, ,0,635550.000000000000000,4330320.000000000000000,-0.037502117455000,1
3539, ,0,635580.000000000000000,4330320.000000000000000,-0.036532230675200,1
3540, ,0,635610.000000000000000,4330320.000000000000000,-0.031660079956100,1
3541, ,0,635640.000000000000000,4330320.000000000000000,-0.032629944384100,1
3542, ,0,635670.000000000000000,4330320.000000000000000,-0.030971078202100,1
3543, ,0,635700.000000000000000,4330320.000000000000000,-0.031196614727400,1
3544, ,0,635730.000000000000000,4330320.000000000000000,-0.033847182989100,1
3545, ,0,635760.000000000000000,4330320.000000000000000,-0.026016008108900,1
3546, ,0,635790.000000000000000,4330320.000000000000000,-0.026044823229300,1
3547, ,0,635820.000000000000000,4330320.000000000000000,-0.024165794253300,1
3548, ,0,635850.000000000000000,4330320.000000000000000,-0.020901849493400,1
3549, ,0,635880.000000000000000,4330320.000000000000000,-0.015357790514800,2
3550, ,0,635910.000000000000000,4330320.000000000000000,-0.016792662441700,2
3551, ,0,635940.000000000000000,4330320.000000000000000,-0.030795501545100,1
3552, ,0,635970.000000000000000,4330320.000000000000000,-0.035336803644900,1
3553, ,0,636000.000000000000000,4330320.000000000000000,-0.033156622201200,1
3554, ,0,636030.000000000000000,4330320.000000000000000,-0.025379236787600,1
3555, ,0,636060.000000000000000,4330320.000000000000000,-0.028778910636900,1
3556, ,0,636090.000000000000000,4330320.000000000000000,-0.038217335939400,1
3557, ,0,636120.000000000000000,4330320.000000000000000,-0.037417978048300,1
3558, ,0,636150.000000000000000,4330320.000000000000000,-0.038467898964900,1
3559, ,0,636180.000000000000000,4330320.000000000000000,-0.031763173639800,1
3560, ,0,636210.000000000000000,4330320.000000000000000,-0.033480241894700,1
3561, ,0,636240.000000000000000,4330320.000000000000000,-0.036836870014700,1
3562, ,0,636270.000000000000000,4330320.000000000000000,-0.034940756857400,1
3563, ,0,634680.000000000000000,4330290.000000000000000,-0.028124066069700,1
3564, ,0,634710.000000000000000,4330290.000000000000000,-0.021161850541800,1
3565, ,0,634740.000000000000000,4330290.000000000000000,-0.005658344365660,2
3566, ,0,634770.000000000000000,4330290.000000000000000,-0.006362810730930,2
3567, ,0,634800.000000000000000,4330290.000000000000000,-0.006758872419600,2
3568, ,0,634830.000000000000000,4330290.000000000000000,-0.001603598706420,2
3569, ,0,634860.000000000000000,4330290.000000000000000,-0.003525333479050,2
3570, ,0,634890.000000000000000,4330290.000000000000000,-0.013640701770800,2
3571, ,0,634920.000000000000000,4330290.000000000000000,-0.022953268140600,1
3572, ,0,634950.000000000000000,4330290.000000000000000,-0.009810863062740,2
3573, ,0,634980.000000000000000,4330290.000000000000000,0.010546196252100,2
3574, ,0,635010.000000000000000,4330290.000000000000000,0.007993369363250,2
3575, ,0,635040.000000000000000,4330290.000000000000000,0.001538877375420,2
3576, ,0,635070.000000000000000,4330290.000000000000000,0.004174905829130,2
3577, ,0,635100.000000000000000,4330290.000000000000000,-0.000932631082833,2
3578, ,0,635130.000000000000000,4330290.000000000000000,-0.005563444457950,2
3579, ,0,635160.000000000000000,4330290.000000000000000,-0.001178725622590,2
3580, ,0,635190.000000000000000,4330290.000000000000000,0.003852248191830,2
3581, ,0,635220.000000000000000,4330290.000000000000000,0.000709786079824,2
3582, ,0,635250.000000000000000,4330290.000000000000000,-0.002316582016650,2
3583, ,0,635280.000000000000000,4330290.000000000000000,-0.003794196061790,2
3584, ,0,635310.000000000000000,4330290.000000000000000,-0.001005073077980,2
3585, ,0,635340.000000000000000,4330290.000000000000000,-0.001727883704010,2
3586, ,0,635370.000000000000000,4330290.000000000000000,-0.007271950133140,2
3587, ,0,635400.000000000000000,4330290.000000000000000,-0.015564669854900,2
3588, ,0,635430.000000000000000,4330290.000000000000000,-0.016116043552800,2
3589, ,0,635460.000000000000000,4330290.000000000000000,-0.013054211624000,2
3590, ,0,635490.000000000000000,4330290.000000000000000,-0.015779443085200,2
3591, ,0,635520.000000000000000,4330290.000000000000000,-0.019687443971600,2
3592, ,0,635550.000000000000000,4330290.000000000000000,-0.027445875108200,1
3593, ,0,635580.000000000000000,4330290.000000000000000,-0.035006266087300,1
3594, ,0,635610.000000000000000,4330290.000000000000000,-0.034777846187400,1
3595, ,0,635640.000000000000000,4330290.000000000000000,-0.035176109522600,1
3596, ,0,635670.000000000000000,4330290.000000000000000,-0.037696380168200,1
3597, ,0,635700.000000000000000,4330290.000000000000000,-0.035217229276900,1
3598, ,0,635730.000000000000000,4330290.000000000000000,-0.032452788204000,1
3599, ,0,635760.000000000000000,4330290.000000000000000,-0.028236377984300,1
3600, ,0,635790.000000000000000,4330290.000000000000000,-0.028948457911600,1
3601, ,0,635820.000000000000000,4330290.000000000000000,-0.028550505638100,1
3602, ,0,635850.000000000000000,4330290.000000000000000,-0.018882349133500,2
3603, ,0,635880.000000000000000,4330290.000000000000000,-0.015807894989800,2
3604, ,0,635910.000000000000000,4330290.000000000000000,-0.015198964625600,2
3605, ,0,635940.000000000000000,4330290.000000000000000,-0.020476045087000,1
3606, ,0,635970.000000000000000,4330290.000000000000000,-0.029278710484500,1
3607, ,0,636000.000000000000000,4330290.000000000000000,-0.034784514457000,1
3608, ,0,636030.000000000000000,4330290.000000000000000,-0.027638517320200,1
3609, ,0,636060.000000000000000,4330290.000000000000000,-0.024939855560700,1
3610, ,0,636090.000000000000000,4330290.000000000000000,-0.035142607986900,1
3611, ,0,636120.000000000000000,4330290.000000000000000,-0.037974722683400,1
3612, ,0,636150.000000000000000,4330290.000000000000000,-0.034225545823600,1
3613, ,0,636180.000000000000000,4330290.000000000000000,-0.033752933144600,1
3614, ,0,636210.000000000000000,4330290.000000000000000,-0.033633336424800,1
3615, ,0,636240.000000000000000,4330290.000000000000000,-0.030451653525200,1
3616, ,0,636270.000000000000000,4330290.000000000000000,-0.034059129655400,1
3617, ,0,634890.000000000000000,4330260.000000000000000,-0.012172599323100,2
3618, ,0,634920.000000000000000,4330260.000000000000000,-0.024784211069300,1
3619, ,0,634950.000000000000000,4330260.000000000000000,-0.022088728845100,1
3620, ,0,634980.000000000000000,4330260.000000000000000,0.002159517258410,2
3621, ,0,635010.000000000000000,4330260.000000000000000,0.015043823979800,2
3622, ,0,635040.000000000000000,4330260.000000000000000,0.001544581726190,2
3623, ,0,635070.000000000000000,4330260.000000000000000,-0.003652798011900,2
3624, ,0,635100.000000000000000,4330260.000000000000000,-0.011626001447400,2
3625, ,0,635130.000000000000000,4330260.000000000000000,-0.007074870169160,2
3626, ,0,635160.000000000000000,4330260.000000000000000,-0.008277918212120,2
3627, ,0,635190.000000000000000,4330260.000000000000000,-0.005545099265870,2
3628, ,0,635220.000000000000000,4330260.000000000000000,-0.007663570344450,2
3629, ,0,635250.000000000000000,4330260.000000000000000,-0.012778715230500,2
3630, ,0,635280.000000000000000,4330260.000000000000000,-0.004612877499310,2
3631, ,0,635310.000000000000000,4330260.000000000000000,-0.005963615607470,2
3632, ,0,635340.000000000000000,4330260.000000000000000,-0.006428607739510,2
3633, ,0,635370.000000000000000,4330260.000000000000000,-0.002846761606630,2
3634, ,0,635400.000000000000000,4330260.000000000000000,-0.012426296249000,2
3635, ,0,635430.000000000000000,4330260.000000000000000,-0.019792769104200,2
3636, ,0,635460.000000000000000,4330260.000000000000000,-0.010431502945700,2
3637, ,0,635490.000000000000000,4330260.000000000000000,-0.009389174170790,2
3638, ,0,635520.000000000000000,4330260.000000000000000,-0.008535397239030,2
3639, ,0,635550.000000000000000,4330260.000000000000000,-0.006388434208930,2
3640, ,0,635580.000000000000000,4330260.000000000000000,-0.020061375573300,2
3641, ,0,635610.000000000000000,4330260.000000000000000,-0.030629441142100,1
3642, ,0,635640.000000000000000,4330260.000000000000000,-0.036695152521100,1
3643, ,0,635670.000000000000000,4330260.000000000000000,-0.035183705389500,1
3644, ,0,635700.000000000000000,4330260.000000000000000,-0.034987583756400,1
3645, ,0,635730.000000000000000,4330260.000000000000000,-0.036583162844200,1
3646, ,0,635760.000000000000000,4330260.000000000000000,-0.032159231603100,1
3647, ,0,635790.000000000000000,4330260.000000000000000,-0.032471138984000,1
3648, ,0,635820.000000000000000,4330260.000000000000000,-0.029596336185900,1
3649, ,0,635850.000000000000000,4330260.000000000000000,-0.019441328942800,2
3650, ,0,635880.000000000000000,4330260.000000000000000,-0.010977172292800,2
3651, ,0,635910.000000000000000,4330260.000000000000000,-0.012096051126700,2
3652, ,0,635940.000000000000000,4330260.000000000000000,-0.019433718174700,2
3653, ,0,635970.000000000000000,4330260.000000000000000,-0.031194137409300,1
3654, ,0,636000.000000000000000,4330260.000000000000000,-0.033799748867800,1
3655, ,0,636030.000000000000000,4330260.000000000000000,-0.031245991587600,1
3656, ,0,636060.000000000000000,4330260.000000000000000,-0.023810228332900,1
3657, ,0,636090.000000000000000,4330260.000000000000000,-0.025239454582300,1
3658, ,0,636120.000000000000000,4330260.000000000000000,-0.033386588096600,1
3659, ,0,636150.000000000000000,4330260.000000000000000,-0.031251020729500,1
3660, ,0,636180.000000000000000,4330260.000000000000000,-0.037029512226600,1
3661, ,0,636210.000000000000000,4330260.000000000000000,-0.033837072551300,1
3662, ,0,636240.000000000000000,4330260.000000000000000,-0.032082684338100,1
3663, ,0,636270.000000000000000,4330260.000000000000000,-0.034294478595300,1
3664, ,0,634890.000000000000000,4330230.000000000000000,-0.032976016402200,1
3665, ,0,634920.000000000000000,4330230.000000000000000,-0.032325647771400,1
3666, ,0,634950.000000000000000,4330230.000000000000000,-0.032867193222000,1
3667, ,0,634980.000000000000000,4330230.000000000000000,-0.030691107735000,1
3668, ,0,635010.000000000000000,4330230.000000000000000,-0.007717051543300,2
3669, ,0,635040.000000000000000,4330230.000000000000000,0.016620434820700,2
3670, ,0,635070.000000000000000,4330230.000000000000000,0.010717318393300,2
3671, ,0,635100.000000000000000,4330230.000000000000000,-0.001974959857760,2
3672, ,0,635130.000000000000000,4330230.000000000000000,-0.005174975376580,2
3673, ,0,635160.000000000000000,4330230.000000000000000,-0.009396797046070,2
3674, ,0,635190.000000000000000,4330230.000000000000000,-0.010018985718500,2
3675, ,0,635220.000000000000000,4330230.000000000000000,-0.012262471951500,2
3676, ,0,635250.000000000000000,4330230.000000000000000,-0.001890806481240,2
3677, ,0,635280.000000000000000,4330230.000000000000000,-0.005128165706990,2
3678, ,0,635310.000000000000000,4330230.000000000000000,-0.006446949206290,2
3679, ,0,635340.000000000000000,4330230.000000000000000,-0.014895908534500,2
3680, ,0,635370.000000000000000,4330230.000000000000000,-0.016846448183100,2
3681, ,0,635400.000000000000000,4330230.000000000000000,-0.008382300846280,2
3682, ,0,635430.000000000000000,4330230.000000000000000,-0.014608692377800,2
3683, ,0,635460.000000000000000,4330230.000000000000000,-0.018328156322200,2
3684, ,0,635490.000000000000000,4330230.000000000000000,-0.010101264342700,2
3685, ,0,635520.000000000000000,4330230.000000000000000,-0.007913183420900,2
3686, ,0,635550.000000000000000,4330230.000000000000000,0.000796145759523,2
3687, ,0,635580.000000000000000,4330230.000000000000000,-0.013316160999200,2
3688, ,0,635610.000000000000000,4330230.000000000000000,-0.030810710042700,1
3689, ,0,635640.000000000000000,4330230.000000000000000,-0.034192308783500,1
3690, ,0,635670.000000000000000,4330230.000000000000000,-0.035326078534100,1
3691, ,0,635700.000000000000000,4330230.000000000000000,-0.036532230675200,1
3692, ,0,635730.000000000000000,4330230.000000000000000,-0.040756262838800,1
3693, ,0,635760.000000000000000,4330230.000000000000000,-0.040479786694100,1
3694, ,0,635790.000000000000000,4330230.000000000000000,-0.035543691366900,1
3695, ,0,635820.000000000000000,4330230.000000000000000,-0.028082322329300,1
3696, ,0,635850.000000000000000,4330230.000000000000000,-0.026168178767000,1
3697, ,0,635880.000000000000000,4330230.000000000000000,-0.016644593328200,2
3698, ,0,635910.000000000000000,4330230.000000000000000,-0.014530213549700,2
3699, ,0,635940.000000000000000,4330230.000000000000000,-0.023200336843700,1
3700, ,0,635970.000000000000000,4330230.000000000000000,-0.022393360734000,1
3701, ,0,636000.000000000000000,4330230.000000000000000,-0.030934071168300,1
3702, ,0,636030.000000000000000,4330230.000000000000000,-0.034504212439100,1
3703, ,0,636060.000000000000000,4330230.000000000000000,-0.030741432681700,1
3704, ,0,636090.000000000000000,4330230.000000000000000,-0.022059334442000,1
3705, ,0,636120.000000000000000,4330230.000000000000000,-0.035243164748000,1
3706, ,0,636150.000000000000000,4330230.000000000000000,-0.037338282913000,1
3707, ,0,636180.000000000000000,4330230.000000000000000,-0.031809985637700,1
3708, ,0,636210.000000000000000,4330230.000000000000000,-0.031490840017800,1
3709, ,0,636240.000000000000000,4330230.000000000000000,-0.034762963652600,1
3710, ,0,636270.000000000000000,4330230.000000000000000,-0.035525351762800,1
3711, ,0,634890.000000000000000,4330200.000000000000000,-0.031214008107800,1
3712, ,0,634920.000000000000000,4330200.000000000000000,-0.032728951424400,1
3713, ,0,634950.000000000000000,4330200.000000000000000,-0.030887257307800,1
3714, ,0,634980.000000000000000,4330200.000000000000000,-0.027817841619300,1
3715, ,0,635010.000000000000000,4330200.000000000000000,-0.026781223714400,1
3716, ,0,635040.000000000000000,4330200.000000000000000,-0.005109816789630,2
3717, ,0,635070.000000000000000,4330200.000000000000000,0.003150926902890,2
3718, ,0,635100.000000000000000,4330200.000000000000000,-0.001487505622210,2
3719, ,0,635130.000000000000000,4330200.000000000000000,-0.003170385025440,2
3720, ,0,635160.000000000000000,4330200.000000000000000,-0.006845224183050,2
3721, ,0,635190.000000000000000,4330200.000000000000000,-0.017555013299000,2
3722, ,0,635220.000000000000000,4330200.000000000000000,-0.015750071033800,2
3723, ,0,635250.000000000000000,4330200.000000000000000,-0.000158890150487,2
3724, ,0,635280.000000000000000,4330200.000000000000000,0.001548687927430,2
3725, ,0,635310.000000000000000,4330200.000000000000000,-0.003915315493940,2
3726, ,0,635340.000000000000000,4330200.000000000000000,-0.017152640968600,2
3727, ,0,635370.000000000000000,4330200.000000000000000,-0.022495552897500,1
3728, ,0,635400.000000000000000,4330200.000000000000000,-0.010696604847900,2
3729, ,0,635430.000000000000000,4330200.000000000000000,-0.012622448615700,2
3730, ,0,635460.000000000000000,4330200.000000000000000,-0.016287488862900,2
3731, ,0,635490.000000000000000,4330200.000000000000000,-0.005654870532450,2
3732, ,0,635520.000000000000000,4330200.000000000000000,-0.006385304033760,2
3733, ,0,635550.000000000000000,4330200.000000000000000,-0.006013925187290,2
3734, ,0,635580.000000000000000,4330200.000000000000000,-0.018597345799200,2
3735, ,0,635610.000000000000000,4330200.000000000000000,-0.028169654309700,1
3736, ,0,635640.000000000000000,4330200.000000000000000,-0.030596215277900,1
3737, ,0,635670.000000000000000,4330200.000000000000000,-0.032877020537900,1
3738, ,0,635700.000000000000000,4330200.000000000000000,-0.028370492160300,1
3739, ,0,635730.000000000000000,4330200.000000000000000,-0.035271011292900,1
3740, ,0,635760.000000000000000,4330200.000000000000000,-0.042794089764400,1
3741, ,0,635790.000000000000000,4330200.000000000000000,-0.040207095444200,1
3742, ,0,635820.000000000000000,4330200.000000000000000,-0.030998922884500,1
3743, ,0,635850.000000000000000,4330200.000000000000000,-0.030070476234000,1
