OBJECTID,weimer_dis7,X,Y,srtm_weimer_clip_ProjectRast11
1552,726,636180.000000000000000,4331580.000000000000000,0.000000000000000
1553,752,636210.000000000000000,4331580.000000000000000,0.000000000000000
1554,778,636240.000000000000000,4331580.000000000000000,0.000000000000000
1555,805,636270.000000000000000,4331580.000000000000000,0.000000000000000
1556,832,636300.000000000000000,4331580.000000000000000,0.000000000000000
1557,859,636330.000000000000000,4331580.000000000000000,0.000000000000000
1558,882,636360.000000000000000,4331580.000000000000000,0.000000000000000
1559,534,633930.000000000000000,4331550.000000000000000,0.000000000000000
1560,516,633960.000000000000000,4331550.000000000000000,0.000000000000000
1561,499,633990.000000000000000,4331550.000000000000000,0.000000000000000
1562,484,634020.000000000000000,4331550.000000000000000,980.000000000000000
1563,470,634050.000000000000000,4331550.000000000000000,978.000000000000000
1564,443,634080.000000000000000,4331550.000000000000000,979.000000000000000
1565,417,634110.000000000000000,4331550.000000000000000,981.000000000000000
1566,391,634140.000000000000000,4331550.000000000000000,984.000000000000000
1567,366,634170.000000000000000,4331550.000000000000000,990.000000000000000
1568,342,634200.000000000000000,4331550.000000000000000,994.000000000000000
1569,319,634230.000000000000000,4331550.000000000000000,998.000000000000000
1570,297,634260.000000000000000,4331550.000000000000000,1001.000000000000000
1571,277,634290.000000000000000,4331550.000000000000000,1001.000000000000000
1572,258,634320.000000000000000,4331550.000000000000000,999.000000000000000
1573,242,634350.000000000000000,4331550.000000000000000,997.000000000000000
1574,228,634380.000000000000000,4331550.000000000000000,995.000000000000000
1575,218,634410.000000000000000,4331550.000000000000000,993.000000000000000
1576,212,634440.000000000000000,4331550.000000000000000,991.000000000000000
1577,210,634470.000000000000000,4331550.000000000000000,990.000000000000000
1578,210,634500.000000000000000,4331550.000000000000000,989.000000000000000
1579,192,634530.000000000000000,4331550.000000000000000,990.000000000000000
1580,170,634560.000000000000000,4331550.000000000000000,990.000000000000000
1581,150,634590.000000000000000,4331550.000000000000000,988.000000000000000
1582,124,634620.000000000000000,4331550.000000000000000,987.000000000000000
1583,95,634650.000000000000000,4331550.000000000000000,985.000000000000000
1584,67,634680.000000000000000,4331550.000000000000000,983.000000000000000
1585,42,634710.000000000000000,4331550.000000000000000,984.000000000000000
1586,30,634740.000000000000000,4331550.000000000000000,985.000000000000000
1587,0,634770.000000000000000,4331550.000000000000000,985.000000000000000
1588,0,634800.000000000000000,4331550.000000000000000,985.000000000000000
1589,30,634830.000000000000000,4331550.000000000000000,985.000000000000000
1590,30,634860.000000000000000,4331550.000000000000000,986.000000000000000
1591,30,634890.000000000000000,4331550.000000000000000,987.000000000000000
1592,30,634920.000000000000000,4331550.000000000000000,989.000000000000000
1593,0,634950.000000000000000,4331550.000000000000000,992.000000000000000
1594,0,634980.000000000000000,4331550.000000000000000,995.000000000000000
1595,0,635010.000000000000000,4331550.000000000000000,997.000000000000000
1596,30,635040.000000000000000,4331550.000000000000000,999.000000000000000
1597,30,635070.000000000000000,4331550.000000000000000,1000.000000000000000
1598,30,635100.000000000000000,4331550.000000000000000,1003.000000000000000
1599,0,635130.000000000000000,4331550.000000000000000,1006.000000000000000
1600,0,635160.000000000000000,4331550.000000000000000,1008.000000000000000
1601,30,635190.000000000000000,4331550.000000000000000,1009.000000000000000
1602,30,635220.000000000000000,4331550.000000000000000,1012.000000000000000
1603,42,635250.000000000000000,4331550.000000000000000,1015.000000000000000
1604,67,635280.000000000000000,4331550.000000000000000,1018.000000000000000
1605,85,635310.000000000000000,4331550.000000000000000,1020.000000000000000
1606,95,635340.000000000000000,4331550.000000000000000,1023.000000000000000
1607,108,635370.000000000000000,4331550.000000000000000,1028.000000000000000
1608,124,635400.000000000000000,4331550.000000000000000,1033.000000000000000
1609,134,635430.000000000000000,4331550.000000000000000,1036.000000000000000
1610,150,635460.000000000000000,4331550.000000000000000,1039.000000000000000
1611,170,635490.000000000000000,4331550.000000000000000,1044.000000000000000
1612,192,635520.000000000000000,4331550.000000000000000,1048.000000000000000
1613,212,635550.000000000000000,4331550.000000000000000,1050.000000000000000
1614,234,635580.000000000000000,4331550.000000000000000,1054.000000000000000
1615,255,635610.000000000000000,4331550.000000000000000,1057.000000000000000
1616,277,635640.000000000000000,4331550.000000000000000,1060.000000000000000
1617,297,635670.000000000000000,4331550.000000000000000,1063.000000000000000
1618,319,635700.000000000000000,4331550.000000000000000,1067.000000000000000
1619,339,635730.000000000000000,4331550.000000000000000,1068.000000000000000
1620,361,635760.000000000000000,4331550.000000000000000,1071.000000000000000
1621,384,635790.000000000000000,4331550.000000000000000,1076.000000000000000
1622,408,635820.000000000000000,4331550.000000000000000,1078.000000000000000
1623,433,635850.000000000000000,4331550.000000000000000,1080.000000000000000
1624,458,635880.000000000000000,4331550.000000000000000,1082.000000000000000
1625,484,635910.000000000000000,4331550.000000000000000,1085.000000000000000
1626,510,635940.000000000000000,4331550.000000000000000,1088.000000000000000
1627,534,635970.000000000000000,4331550.000000000000000,1090.000000000000000
1628,558,636000.000000000000000,4331550.000000000000000,1091.000000000000000
1629,582,636030.000000000000000,4331550.000000000000000,1093.000000000000000
1630,607,636060.000000000000000,4331550.000000000000000,1093.000000000000000
1631,633,636090.000000000000000,4331550.000000000000000,1094.000000000000000
1632,659,636120.000000000000000,4331550.000000000000000,0.000000000000000
1633,685,636150.000000000000000,4331550.000000000000000,0.000000000000000
1634,711,636180.000000000000000,4331550.000000000000000,0.000000000000000
1635,738,636210.000000000000000,4331550.000000000000000,0.000000000000000
1636,765,636240.000000000000000,4331550.000000000000000,0.000000000000000
1637,792,636270.000000000000000,4331550.000000000000000,0.000000000000000
1638,819,636300.000000000000000,4331550.000000000000000,0.000000000000000
1639,841,636330.000000000000000,4331550.000000000000000,0.000000000000000
1640,858,636360.000000000000000,4331550.000000000000000,0.000000000000000
1641,558,633930.000000000000000,4331520.000000000000000,0.000000000000000
1642,541,633960.000000000000000,4331520.000000000000000,0.000000000000000
1643,525,633990.000000000000000,4331520.000000000000000,0.000000000000000
1644,510,634020.000000000000000,4331520.000000000000000,982.000000000000000
1645,484,634050.000000000000000,4331520.000000000000000,980.000000000000000
1646,458,634080.000000000000000,4331520.000000000000000,982.000000000000000
1647,433,634110.000000000000000,4331520.000000000000000,984.000000000000000
1648,408,634140.000000000000000,4331520.000000000000000,988.000000000000000
1649,384,634170.000000000000000,4331520.000000000000000,993.000000000000000
1650,361,634200.000000000000000,4331520.000000000000000,998.000000000000000
1651,339,634230.000000000000000,4331520.000000000000000,1002.000000000000000
1652,319,634260.000000000000000,4331520.000000000000000,1005.000000000000000
1653,300,634290.000000000000000,4331520.000000000000000,1005.000000000000000
1654,283,634320.000000000000000,4331520.000000000000000,1003.000000000000000
1655,268,634350.000000000000000,4331520.000000000000000,1001.000000000000000
1656,256,634380.000000000000000,4331520.000000000000000,1001.000000000000000
1657,247,634410.000000000000000,4331520.000000000000000,999.000000000000000
1658,242,634440.000000000000000,4331520.000000000000000,997.000000000000000
1659,240,634470.000000000000000,4331520.000000000000000,994.000000000000000
1660,234,634500.000000000000000,4331520.000000000000000,992.000000000000000
1661,212,634530.000000000000000,4331520.000000000000000,991.000000000000000
1662,190,634560.000000000000000,4331520.000000000000000,991.000000000000000
1663,162,634590.000000000000000,4331520.000000000000000,990.000000000000000
1664,134,634620.000000000000000,4331520.000000000000000,989.000000000000000
1665,108,634650.000000000000000,4331520.000000000000000,988.000000000000000
1666,85,634680.000000000000000,4331520.000000000000000,988.000000000000000
1667,67,634710.000000000000000,4331520.000000000000000,989.000000000000000
1668,42,634740.000000000000000,4331520.000000000000000,989.000000000000000
1669,30,634770.000000000000000,4331520.000000000000000,988.000000000000000
1670,0,634800.000000000000000,4331520.000000000000000,986.000000000000000
1671,0,634830.000000000000000,4331520.000000000000000,985.000000000000000
1672,0,634860.000000000000000,4331520.000000000000000,986.000000000000000
1673,0,634890.000000000000000,4331520.000000000000000,987.000000000000000
1674,0,634920.000000000000000,4331520.000000000000000,988.000000000000000
1675,0,634950.000000000000000,4331520.000000000000000,992.000000000000000
1676,30,634980.000000000000000,4331520.000000000000000,995.000000000000000
1677,30,635010.000000000000000,4331520.000000000000000,999.000000000000000
1678,42,635040.000000000000000,4331520.000000000000000,1001.000000000000000
1679,60,635070.000000000000000,4331520.000000000000000,1003.000000000000000
1680,42,635100.000000000000000,4331520.000000000000000,1006.000000000000000
1681,30,635130.000000000000000,4331520.000000000000000,1009.000000000000000
1682,0,635160.000000000000000,4331520.000000000000000,1010.000000000000000
1683,0,635190.000000000000000,4331520.000000000000000,1011.000000000000000
1684,0,635220.000000000000000,4331520.000000000000000,1012.000000000000000
1685,30,635250.000000000000000,4331520.000000000000000,1013.000000000000000
1686,42,635280.000000000000000,4331520.000000000000000,1016.000000000000000
1687,60,635310.000000000000000,4331520.000000000000000,1018.000000000000000
1688,67,635340.000000000000000,4331520.000000000000000,1020.000000000000000
1689,85,635370.000000000000000,4331520.000000000000000,1024.000000000000000
1690,95,635400.000000000000000,4331520.000000000000000,1029.000000000000000
1691,108,635430.000000000000000,4331520.000000000000000,1033.000000000000000
1692,127,635460.000000000000000,4331520.000000000000000,1037.000000000000000
1693,150,635490.000000000000000,4331520.000000000000000,1041.000000000000000
1694,170,635520.000000000000000,4331520.000000000000000,1044.000000000000000
1695,192,635550.000000000000000,4331520.000000000000000,1048.000000000000000
1696,212,635580.000000000000000,4331520.000000000000000,1053.000000000000000
1697,234,635610.000000000000000,4331520.000000000000000,1057.000000000000000
1698,255,635640.000000000000000,4331520.000000000000000,1059.000000000000000
1699,277,635670.000000000000000,4331520.000000000000000,1061.000000000000000
1700,297,635700.000000000000000,4331520.000000000000000,1064.000000000000000
1701,319,635730.000000000000000,4331520.000000000000000,1067.000000000000000
1702,342,635760.000000000000000,4331520.000000000000000,1070.000000000000000
1703,366,635790.000000000000000,4331520.000000000000000,1073.000000000000000
1704,391,635820.000000000000000,4331520.000000000000000,1075.000000000000000
1705,417,635850.000000000000000,4331520.000000000000000,1078.000000000000000
1706,443,635880.000000000000000,4331520.000000000000000,1080.000000000000000
1707,469,635910.000000000000000,4331520.000000000000000,1084.000000000000000
1708,492,635940.000000000000000,4331520.000000000000000,1086.000000000000000
1709,516,635970.000000000000000,4331520.000000000000000,1089.000000000000000
1710,541,636000.000000000000000,4331520.000000000000000,1090.000000000000000
1711,566,636030.000000000000000,4331520.000000000000000,1092.000000000000000
1712,592,636060.000000000000000,4331520.000000000000000,1094.000000000000000
1713,618,636090.000000000000000,4331520.000000000000000,1093.000000000000000
1714,644,636120.000000000000000,4331520.000000000000000,0.000000000000000
1715,671,636150.000000000000000,4331520.000000000000000,0.000000000000000
