Rowid_,WEIMER_DIS7,X,Y,WEIMER_DIS7_1
,295,635550.000000000000000,4330650.000000000000000,295.465728759765620
,277,635580.000000000000000,4330650.000000000000000,276.586334228515630
,258,635610.000000000000000,4330650.000000000000000,258.069763183593750
,242,635640.000000000000000,4330650.000000000000000,241.867736816406250
,212,635670.000000000000000,4330650.000000000000000,212.132034301757810
,182,635700.000000000000000,4330650.000000000000000,182.482879638671870
,153,635730.000000000000000,4330650.000000000000000,152.970581054687500
,124,635760.000000000000000,4330650.000000000000000,123.693168640136720
,95,635790.000000000000000,4330650.000000000000000,94.868331909179688
,67,635820.000000000000000,4330650.000000000000000,67.082038879394531
,42,635850.000000000000000,4330650.000000000000000,42.426406860351562
,30,635880.000000000000000,4330650.000000000000000,30.000000000000000
,0,635910.000000000000000,4330650.000000000000000,0.000000000000000
,30,635940.000000000000000,4330650.000000000000000,30.000000000000000
,60,635970.000000000000000,4330650.000000000000000,60.000000000000000
,90,636000.000000000000000,4330650.000000000000000,90.000000000000000
,120,636030.000000000000000,4330650.000000000000000,120.000000000000000
,150,636060.000000000000000,4330650.000000000000000,150.000000000000000
,180,636090.000000000000000,4330650.000000000000000,180.000000000000000
,210,636120.000000000000000,4330650.000000000000000,210.000000000000000
,240,636150.000000000000000,4330650.000000000000000,240.000000000000000
,270,636180.000000000000000,4330650.000000000000000,270.000000000000000
,300,636210.000000000000000,4330650.000000000000000,300.000000000000000
,330,636240.000000000000000,4330650.000000000000000,330.000000000000000
,360,636270.000000000000000,4330650.000000000000000,360.000000000000000
,390,636300.000000000000000,4330650.000000000000000,390.000000000000000
,420,636330.000000000000000,4330650.000000000000000,420.000000000000000
,450,636360.000000000000000,4330650.000000000000000,450.000000000000000
,882,633930.000000000000000,4330620.000000000000000,882.326477050781250
,854,633960.000000000000000,4330620.000000000000000,853.814941406250000
,825,633990.000000000000000,4330620.000000000000000,825.408996582031250
,797,634020.000000000000000,4330620.000000000000000,797.119812011718750
,769,634050.000000000000000,4330620.000000000000000,768.960327148437500
,741,634080.000000000000000,4330620.000000000000000,740.945312500000000
,713,634110.000000000000000,4330620.000000000000000,713.091857910156250
,685,634140.000000000000000,4330620.000000000000000,685.419555664062500
,658,634170.000000000000000,4330620.000000000000000,657.951354980468750
,631,634200.000000000000000,4330620.000000000000000,630.713867187500000
,604,634230.000000000000000,4330620.000000000000000,603.738342285156250
,577,634260.000000000000000,4330620.000000000000000,577.061523437500000
,551,634290.000000000000000,4330620.000000000000000,550.726806640625000
,525,634320.000000000000000,4330620.000000000000000,524.785644531250000
,499,634350.000000000000000,4330620.000000000000000,499.299499511718750
,474,634380.000000000000000,4330620.000000000000000,474.341644287109370
,450,634410.000000000000000,4330620.000000000000000,450.000000000000000
,426,634440.000000000000000,4330620.000000000000000,426.380126953125000
,404,634470.000000000000000,4330620.000000000000000,403.608734130859370
,382,634500.000000000000000,4330620.000000000000000,381.837677001953120
,361,634530.000000000000000,4330620.000000000000000,361.247833251953120
,342,634560.000000000000000,4330620.000000000000000,342.052612304687500
,324,634590.000000000000000,4330620.000000000000000,324.499603271484370
,309,634620.000000000000000,4330620.000000000000000,308.868896484375000
,295,634650.000000000000000,4330620.000000000000000,295.465728759765620
,285,634680.000000000000000,4330620.000000000000000,284.604980468750000
,277,634710.000000000000000,4330620.000000000000000,276.586334228515630
,272,634740.000000000000000,4330620.000000000000000,271.661560058593750
,270,634770.000000000000000,4330620.000000000000000,270.000000000000000
,272,634800.000000000000000,4330620.000000000000000,271.661560058593750
,277,634830.000000000000000,4330620.000000000000000,276.586334228515630
,285,634860.000000000000000,4330620.000000000000000,284.604980468750000
,295,634890.000000000000000,4330620.000000000000000,295.465728759765620
,309,634920.000000000000000,4330620.000000000000000,308.868896484375000
,324,634950.000000000000000,4330620.000000000000000,324.499603271484370
,342,634980.000000000000000,4330620.000000000000000,342.052612304687500
,361,635010.000000000000000,4330620.000000000000000,361.247833251953120
,382,635040.000000000000000,4330620.000000000000000,381.837677001953120
,404,635070.000000000000000,4330620.000000000000000,403.608734130859370
,426,635100.000000000000000,4330620.000000000000000,426.380126953125000
,450,635130.000000000000000,4330620.000000000000000,450.000000000000000
,474,635160.000000000000000,4330620.000000000000000,474.341644287109370
,499,635190.000000000000000,4330620.000000000000000,499.299499511718750
,525,635220.000000000000000,4330620.000000000000000,524.785644531250000
,516,635250.000000000000000,4330620.000000000000000,516.139526367187500
,492,635280.000000000000000,4330620.000000000000000,492.036590576171870
,469,635310.000000000000000,4330620.000000000000000,468.614990234375000
,446,635340.000000000000000,4330620.000000000000000,445.982055664062500
,424,635370.000000000000000,4330620.000000000000000,424.264068603515620
,404,635400.000000000000000,4330620.000000000000000,403.608734130859370
,384,635430.000000000000000,4330620.000000000000000,384.187469482421870
,366,635460.000000000000000,4330620.000000000000000,366.196655273437500
,350,635490.000000000000000,4330620.000000000000000,349.857116699218750
,335,635520.000000000000000,4330620.000000000000000,335.410186767578120
,319,635550.000000000000000,4330620.000000000000000,318.904388427734370
,300,635580.000000000000000,4330620.000000000000000,300.000000000000000
,270,635610.000000000000000,4330620.000000000000000,270.000000000000000
,240,635640.000000000000000,4330620.000000000000000,240.000000000000000
,210,635670.000000000000000,4330620.000000000000000,210.000000000000000
,180,635700.000000000000000,4330620.000000000000000,180.000000000000000
,150,635730.000000000000000,4330620.000000000000000,150.000000000000000
,120,635760.000000000000000,4330620.000000000000000,120.000000000000000
,90,635790.000000000000000,4330620.000000000000000,90.000000000000000
,60,635820.000000000000000,4330620.000000000000000,60.000000000000000
,30,635850.000000000000000,4330620.000000000000000,30.000000000000000
,0,635880.000000000000000,4330620.000000000000000,0.000000000000000
,0,635910.000000000000000,4330620.000000000000000,0.000000000000000
,30,635940.000000000000000,4330620.000000000000000,30.000000000000000
,60,635970.000000000000000,4330620.000000000000000,60.000000000000000
,90,636000.000000000000000,4330620.000000000000000,90.000000000000000
,120,636030.000000000000000,4330620.000000000000000,120.000000000000000
,150,636060.000000000000000,4330620.000000000000000,150.000000000000000
,180,636090.000000000000000,4330620.000000000000000,180.000000000000000
,210,636120.000000000000000,4330620.000000000000000,210.000000000000000
,240,636150.000000000000000,4330620.000000000000000,240.000000000000000
,270,636180.000000000000000,4330620.000000000000000,270.000000000000000
,300,636210.000000000000000,4330620.000000000000000,300.000000000000000
,330,636240.000000000000000,4330620.000000000000000,330.000000000000000
,360,636270.000000000000000,4330620.000000000000000,360.000000000000000
,390,636300.000000000000000,4330620.000000000000000,390.000000000000000
,420,636330.000000000000000,4330620.000000000000000,420.000000000000000
,450,636360.000000000000000,4330620.000000000000000,450.000000000000000
,892,633930.000000000000000,4330590.000000000000000,891.964111328125000
,864,633960.000000000000000,4330590.000000000000000,863.770812988281250
,836,633990.000000000000000,4330590.000000000000000,835.703308105468750
,808,634020.000000000000000,4330590.000000000000000,807.774719238281250
,780,634050.000000000000000,4330590.000000000000000,780.000000000000000
,752,634080.000000000000000,4330590.000000000000000,752.396179199218750
,725,634110.000000000000000,4330590.000000000000000,724.982788085937500
,698,634140.000000000000000,4330590.000000000000000,697.782226562500000
,671,634170.000000000000000,4330590.000000000000000,670.820373535156250
,644,634200.000000000000000,4330590.000000000000000,644.127319335937500
,618,634230.000000000000000,4330590.000000000000000,617.737792968750000
,592,634260.000000000000000,4330590.000000000000000,591.692504882812500
,566,634290.000000000000000,4330590.000000000000000,566.038879394531250
,541,634320.000000000000000,4330590.000000000000000,540.832702636718750
,516,634350.000000000000000,4330590.000000000000000,516.139526367187500
,492,634380.000000000000000,4330590.000000000000000,492.036590576171870
,469,634410.000000000000000,4330590.000000000000000,468.614990234375000
,446,634440.000000000000000,4330590.000000000000000,445.982055664062500
,424,634470.000000000000000,4330590.000000000000000,424.264068603515620
,404,634500.000000000000000,4330590.000000000000000,403.608734130859370
,384,634530.000000000000000,4330590.000000000000000,384.187469482421870
,366,634560.000000000000000,4330590.000000000000000,366.196655273437500
,350,634590.000000000000000,4330590.000000000000000,349.857116699218750
,335,634620.000000000000000,4330590.000000000000000,335.410186767578120
,323,634650.000000000000000,4330590.000000000000000,323.109893798828120
,313,634680.000000000000000,4330590.000000000000000,313.209197998046870
,306,634710.000000000000000,4330590.000000000000000,305.941162109375000
,301,634740.000000000000000,4330590.000000000000000,301.496276855468750
,300,634770.000000000000000,4330590.000000000000000,300.000000000000000
,301,634800.000000000000000,4330590.000000000000000,301.496276855468750
,306,634830.000000000000000,4330590.000000000000000,305.941162109375000
,313,634860.000000000000000,4330590.000000000000000,313.209197998046870
,323,634890.000000000000000,4330590.000000000000000,323.109893798828120
,335,634920.000000000000000,4330590.000000000000000,335.410186767578120
,350,634950.000000000000000,4330590.000000000000000,349.857116699218750
,366,634980.000000000000000,4330590.000000000000000,366.196655273437500
,384,635010.000000000000000,4330590.000000000000000,384.187469482421870
,404,635040.000000000000000,4330590.000000000000000,403.608734130859370
,424,635070.000000000000000,4330590.000000000000000,424.264068603515620
,446,635100.000000000000000,4330590.000000000000000,445.982055664062500
,469,635130.000000000000000,4330590.000000000000000,468.614990234375000
,492,635160.000000000000000,4330590.000000000000000,492.036590576171870
,516,635190.000000000000000,4330590.000000000000000,516.139526367187500
,541,635220.000000000000000,4330590.000000000000000,540.832702636718750
,534,635250.000000000000000,4330590.000000000000000,534.134826660156250
,511,635280.000000000000000,4330590.000000000000000,510.881591796875000
,488,635310.000000000000000,4330590.000000000000000,488.364624023437500
,467,635340.000000000000000,4330590.000000000000000,466.690490722656250
,446,635370.000000000000000,4330590.000000000000000,445.982055664062500
,426,635400.000000000000000,4330590.000000000000000,426.380126953125000
,408,635430.000000000000000,4330590.000000000000000,408.044128417968750
,391,635460.000000000000000,4330590.000000000000000,391.152130126953120
